CU,BY,ER,Esc,male_spawn,female_spawn,mature_spawn,effective_spawn,R2.1,R3.1,R3.2,R4.1,R4.2,R4.3,R5.2,R5.3,R6.2,R6.3,R.no.jacks,Rec,Use
Weaver,1991,0.81,39216,19163,18961,38124,18710,0,0,70,190,48888,0,16397,0,0,0,65475,65545,y
Weaver,1992,0.84,59758,28024,30662,58686,28480,0,0,684,0,624100,0,128433,0,0,0,752533,753217,y
Weaver,1993,0.9,86151,47690,36766,84456,34019,0,0,449,0,381020,0,119185,0,0,671,500876,500654,y
Weaver,1994,0.9,65026,28972,35984,64956,35516,0,0,57,0,646785,0,69090,0,0,0,715875,715932,y
Weaver,1995,0.56,33441,16457,16668,33125,10905,0,0,114,0,170376,0,95953,0,0,0,266329,266443,y
Weaver,1996,0.49,72377,30681,41389,72070,26849,0,0,227,0,350965,0,32221,0,0,0,383186,383413,y
Weaver,1997,0.91,25523,12458,13046,25504,10724,0,0,10,0,192696,0,23291,0,0,0,215987,215997,y
Weaver,1998,0.27,57159,24921,32170,57091,29811,0,0,176,0,500753,0,65956,0,0,0,566709,566885,y
Weaver,1999,0.15,34838,15972,18662,34634,13106,0,0,18,0,182595,0,64316,0,0,0,246911,246929,y
Weaver,2000,0.38,6623,3041,3572,6613,2732,0,0,389,0,104221,0,9522,0,0,0,113743,114132,y
Weaver,2001,0.18,20091,8409,11506,19915,8035,0,0,50,0,145865,0,50168,0,0,0,196033,196083,y
Weaver,2002,0.34,101051,53250,47783,101033,36269,0,,321,,227687,,14822,,,,242509,242830,y
Weaver,2003,0.29,49877,21468,28020,49488,24681,0,,23,,127468,,61308,,,,188776,188799,y
Weaver,2004,0.28,25429,10836,14543,25379,13967,0,7199,92,2991,55327,,55643,0,,,121160,121252,y
Weaver,2005,0.14,48837,21334,27182,48516,23597,,,57,0,60582,,4453,0,0,0,65035,65092,y
Weaver,2006,0.27,39804,18354,21427,39781,13618,,1316.999063,417,0,223929,,21721,0,0,0,246967,247384,y
Weaver,2007,0.13,37392,18059,19241,37300,15825,,0,1366,944,317317,,14163,0,0,0,332425,333791,y
Weaver,2008,0.14,2813,1293,1463,2756,617,,0,0,0,16273,,46779,0,0,0,63052,63052,y
Weaver,2009,0.05,35973,16583,18973,35556,12871,8,0,6,0,203872,,26440,0,0,0,230312,230326,y
Weaver,2010,0.55,61263,26610,33287,59897,25328,0,0,540,407,117961,,10893,0,,,129261,129801,y
Weaver,2011,0.53,72577,37034,35535,72569,24535,0,0,0,0,532,,177,0,,,709,709,y
Fennell,1963,0.59,439,144,292,436,248,0,0,0,0,6502,0,32,0,0,0,6534,6534,y
Fennell,1964,0.71,146,73,73,146,67,0,0,14,0,3623,0,0,0,0,0,3623,3637,y
Fennell,1967,0.89,920,458,458,916,294,0,0,0,0,15201,0,0,0,0,0,15201,15201,y
Fennell,1968,0.74,954,229,725,954,577,0,0,14,0,14846,0,169,8,0,0,15023,15037,y
Fennell,1969,0.8,52,26,26,52,22,0,0,0,0,881,0,0,0,0,0,881,881,y
Fennell,1970,0.8,9,4,5,9,5,0,0,0,0,740,0,0,0,0,0,740,740,y
Fennell,1971,0.91,1300,636,657,1293,306,0,0,263,0,15407,40,819,178,0,0,16404,16707,y
Fennell,1972,0.87,1931,832,1099,1931,1030,0,0,156,0,28193,0,205,453,0,0,28851,29007,y
Fennell,1973,0.81,205,67,134,201,83,0,0,0,0,1106,0,0,0,0,0,1106,1106,y
Fennell,1974,0.81,243,70,70,140,70,0,0,0,0,536,0,0,50,0,0,586,586,y
Fennell,1975,0.74,4127,1433,2572,4005,2181,0,0,569,0,58841,0,2143,898,0,0,61882,62451,y
Fennell,1976,0.86,4090,1612,2478,4090,2373,0,0,64,0,20252,0,1106,1339,0,0,22697,22761,y
Fennell,1977,0.79,355,160,195,355,174,0,0,0,0,7426,0,1704,1354,0,0,10484,10484,y
Fennell,1978,0.8,675,53,54,107,46,0,0,160,0,2230,0,0,0,0,1210,3440,2390,y
Fennell,1979,0.72,15590,7046,8461,15507,8046,0,0,8,0,9084,0,5145,4149,0,178,18556,18386,y
Fennell,1980,0.64,8437,3616,4821,8437,4413,0,0,60,0,34268,0,1702,175,0,0,36145,36205,y
Fennell,1981,0.79,2113,823,1253,2076,1067,0,0,0,0,2742,0,1205,0,0,0,3947,3947,y
Fennell,1982,0.79,1139,476,656,1132,656,0,0,61,0,9104,0,1724,251,0,0,11079,11140,y
Fennell,1983,0.45,5018,2264,2713,4977,2596,0,0,124,0,35855,0,2395,748,0,0,38998,39122,y
Fennell,1984,0.75,11021,3907,7114,11021,6291,0,0,361,0,42781,0,4283,2017,0,202,49283,49442,y
Fennell,1985,0.67,1620,808,790,1598,696,0,0,5,0,23647,0,8179,1988,0,352,34166,33819,y
Fennell,1986,0.42,6120,2624,3400,6024,3323,0,0,115,0,33093,0,1113,1090,0,0,35296,35411,y
Fennell,1987,0.56,16871,7223,9410,16633,9212,0,0,36,0,65946,0,10502,2166,0,0,78614,78650,y
Fennell,1988,0.41,27107,11164,15938,27102,13209,0,0,0,0,43984,0,4663,2003,0,0,50650,50650,y
Fennell,1989,0.87,4037,1145,2843,3988,2813,0,0,104,0,13765,0,5689,246,0,0,19700,19804,y
Fennell,1990,0.73,11898,4851,7011,11862,6702,0,0,0,0,14471,0,7886,446,0,192,22995,22803,y
Fennell,1991,0.7,20554,8569,11985,20554,11945,0,0,0,0,10613,6,771,3464,0,0,14848,14854,y
Fennell,1992,0.71,9392,3152,6205,9357,6103,0,0,9,0,42702,0,7561,357,0,0,50620,50629,y
Fennell,1993,0.62,7703,2626,5077,7703,5030,0,0,52,0,28621,0,13201,782,0,659,43263,42656,y
Fennell,1994,0.22,5930,2381,3549,5930,3515,0,0,0,0,4865,0,8122,878,0,196,14061,13865,y
Fennell,1995,0.38,11263,5050,6199,11249,5988,0,0,0,0,31391,0,5357,262,0,0,37010,37010,y
Fennell,1996,0.29,32757,14694,18026,32720,15409,0,0,0,0,9409,0,3534,884,0,0,13827,13827,y
Fennell,1997,0.82,9110,4378,4732,9110,4379,0,0,17,0,3670,0,2475,99,0,0,6244,6261,y
Fennell,1998,0.19,8750,3414,5336,8750,4972,0,0,25,0,9255,0,3860,0,0,0,13115,13140,y
Fennell,1999,0.34,5710,2269,3441,5710,3341,0,0,0,0,30308,0,12588,629,0,0,43525,43525,y
Fennell,2000,0.29,10479,5236,5229,10465,4796,0,0,239,0,56019,0,3934,405,0,0,60358,60597,y
Fennell,2001,0.18,5885,2392,3468,5860,3343,0,,,,9545,,2316,,,,11861,11861,y
Fennell,2002,0.39,7331,2296,5035,7331,4936,0,,46,,66869,,9039,258,,,76166,76212,y
Fennell,2003,0.5,9493,3879,5339,9218,5317,0,,,,10416,,2932,345,,,13693,13693,y
Fennell,2004,0.58,2763,1157,1606,2763,1594,0,,6,,6985,,672,16,,,7672,7678,y
Fennell,2005,0.23,4351,1475,2829,4304,2817,,,,0,906,,627,1253,0,0,2786,2786,y
Fennell,2006,0.37,11482,3029,8453,11482,8278,,0,0,0,18952,,11747,427,0,0,31126,31126,y
Fennell,2007,0.34,11409,4366,7037,11403,6900,,0,0,0,4841,0,379,759,0,225,6204,6204,y
Fennell,2008,0.32,2270,1164,1106,2270,210,,0,0,0,7873,0,707,0,0,0,8579,8579,y
Fennell,2009,0.09,1170,438,732,1170,715,,0,0,0,6744,0,1856,0,0,28,8627,8627,y
Fennell,2010,0.42,10808,4425,6383,10808,5564,,0,42,0,25746,0,1657,55,,,27459,27501,y
Fennell,2011,0.36,9988,4643,5345,9988,4498,,0,16,0,1326,0,562,0,,,1888,1904,y
Scotch,1965,,,,,,777,0,0,200,0,16437,0,0,0,0,0,16437,16637,y
Scotch,1966,,,,,,236,0,0,0,0,2956,0,0,0,0,0,2956,2956,y
Scotch,1969,,,,,,1317,0,0,120,0,33883,0,0,0,0,0,33883,34003,y
Scotch,1970,,,,,,142,0,0,0,0,2236,0,0,0,0,0,2236,2236,y
Scotch,1973,,,,,,2966,0,0,0,0,57852,0,54,0,0,0,57906,57906,y
Scotch,1974,,,,,,275,0,0,0,0,7918,0,0,0,0,0,7918,7918,y
Scotch,1976,,,,,,20,0,0,0,0,279,0,0,0,0,0,279,279,y
Scotch,1977,,,,,,6702,0,0,163,0,76206,0,1334,0,0,0,77540,77703,y
Scotch,1978,,,,,,1091,0,0,0,0,19287,0,41,0,0,0,19328,19328,y
Scotch,1980,,,,,,62,0,0,0,0,1532,0,0,0,0,0,1532,1532,y
Scotch,1981,,,,,,6887,0,0,71,0,25296,0,0,0,0,0,25296,25367,y
Scotch,1982,,,,,,2544,0,0,192,0,103900,0,5475,30,0,0,109405,109597,y
Scotch,1983,,,,,,133,0,0,0,0,2382,0,250,0,0,0,2632,2632,y
Scotch,1984,,,,,,265,0,0,12,0,2613,0,0,0,0,0,2613,2625,y
Scotch,1985,,,,,,1436,0,0,1471,0,42541,0,0,0,0,0,42541,44012,y
Scotch,1986,,,,,,11299,0,0,0,0,250911,0,6148,0,0,0,257059,257059,y
Scotch,1987,,,,,,1148,0,0,49,0,20633,0,9762,0,0,0,30395,30444,y
Scotch,1988,,,,,,723,0,0,0,0,3320,0,0,0,0,0,3320,3320,y
Scotch,1989,,,,,,3928,0,0,578,0,16150,0,0,0,0,0,16150,16728,y
Scotch,1990,,,,,,34411,0,0,265,0,311154,0,4738,123,0,0,316015,316280,y
Scotch,1991,,,,,,4539,0,0,10,0,22037,0,3644,25,0,0,25706,25716,y
Scotch,1992,,,,,,1385,0,0,1,0,2104,0,349,0,0,0,2453,2454,y
Scotch,1993,,,,,,3259,0,0,59,0,11827,0,0,0,0,0,11827,11886,y
Scotch,1994,,,,,,26711,0,0,196,0,181988,0,2267,0,0,0,184255,184451,y
Scotch,1995,,,,,,7810,0,0,11,0,12240,0,1925,0,0,0,14165,14176,y
Scotch,1996,,,,,,2205,0,0,0,0,3404,0,744,0,0,0,4148,4148,y
Scotch,1997,,,,,,1415,0,0,4,0,2249,0,0,0,0,0,2249,2253,y
Scotch,1998,,,,,,17001,0,0,148,0,191273,0,2269,0,0,0,193542,193690,y
Scotch,1999,,,,,,2034,0,0,0,0,15722,0,10701,0,0,0,26423,26423,y
Scotch,2000,,,,,,1732,0,0,2,0,40512,0,698,0,0,0,41210,41212,y
Scotch,2002,,,,,,50375,0,1161,1008,,675243,,15810,,,,692214,693222,y
Scotch,2003,,,,,,2477,0,,,,1305,,376,,,,1681,1681,y
Scotch,2004,,,,,,432,0,,2,,3764,,148,0,,,3912,3914,y
Scotch,2005,,,,,,2686,,,,0,5761,,0,0,0,0,5761,5761,y
Scotch,2006,,,,,,72735,,394,1098,0,1012864,,22224,0,0,0,1035482,1036580,y
Scotch,2007,,,,,,4758,,0,0,0,48710,0,1016,0,0,0,49726,49726,y
Scotch,2008,,,,,,139,,0,0,0,4790,0,615,0,0,0,5405,5405,y
Scotch,2009,,,,,,2665,,0,2,205,45092,8,2351,0,0,0,47648,47658,y
Scotch,2010,,,,,,273905,,0,833,0,416079,0,6129,123,,,422330,423164,y
Scotch,2011,,,,,,12451,,0,34,0,8029,0,904,0,,,8933,8967,y
Gates,1968,0.9,10289,4265,5848,10113,3835,0,0,3891,0,78371,0,403,0,0,0,78774,82665,y
Gates,1969,0.72,881,271,506,777,359,0,0,1042,0,3556,0,168,0,0,0,3724,4766,y
Gates,1970,0.76,803,47,31,78,14,0,0,258,0,154,0,0,0,0,0,154,412,y
Gates,1971,0.92,2299,128,298,426,115,0,0,4926,0,7721,0,0,0,0,0,7721,12647,y
Gates,1972,0.89,8569,3626,4697,8323,3128,0,0,4180,0,128111,0,322,0,0,0,128433,132613,y
Gates,1973,0.8,899,343,452,795,351,0,0,1344,0,9447,0,3794,100,0,0,13341,14685,y
Gates,1974,0.78,1791,23,47,70,37,0,0,1559,0,1413,0,0,0,0,0,1413,2972,y
Gates,1975,0.74,4556,563,1419,1982,1246,0,0,3841,0,15888,27,0,0,0,0,15888,19756,y
Gates,1976,0.87,17744,6709,10424,17133,8820,0,0,3009,0,67835,0,2350,36,0,0,70221,73230,y
Gates,1977,0.74,2889,1019,1563,2582,1174,0,0,690,0,17045,27,2975,587,0,0,20607,21324,y
Gates,1978,0.95,2570,87,171,258,129,0,0,589,0,860,0,198,0,0,0,1058,1647,y
Gates,1979,0.76,5025,1162,2666,3828,1648,0,0,1866,0,15902,12,0,486,0,0,16388,18266,y
Gates,1980,0.63,25494,10167,14921,25088,11032,0,0,1496,0,76467,15,1381,272,0,0,78120,79631,y
Gates,1981,0.76,4809,2076,2594,4670,1908,0,0,412,0,14267,143,3085,222,0,0,17574,18129,y
Gates,1982,0.79,2209,361,569,930,439,0,0,3361,0,5472,0,868,0,0,0,6340,9701,y
Gates,1983,0.54,8425,2865,4519,7384,3055,0,0,1542,0,26208,0,348,0,0,0,26556,28098,y
Gates,1984,0.62,29072,13416,15483,28899,9072,0,0,1730,0,115017,56,21116,0,0,0,136133,137919,y
Gates,1985,0.71,5804,1845,2733,4578,2031,0,0,6340,0,114856,0,10766,0,0,0,125622,131962,y
Gates,1986,0.59,4816,1388,2184,3572,1879,0,0,6349,0,20390,0,610,0,0,0,21000,27349,y
Gates,1987,0.65,9822,3763,5654,9417,4105,0,0,1683,0,22546,0,3604,0,0,0,26150,27833,y
Gates,1988,0.61,50357,21858,23055,44913,17840,0,0,9599,0,305722,0,4031,191,0,0,309944,319543,y
Gates,1989,0.87,19672,5934,11029,16963,9794,0,0,5779,0,38792,0,8523,0,0,0,47315,53094,y
Gates,1990,0.83,6887,1763,3611,5374,3304,0,0,826,0,13177,339,1607,0,0,0,14784,15949,y
Gates,1991,0.6,17669,3513,5527,9040,4618,0,0,1242,0,18884,0,1559,0,0,0,20443,21685,y
Gates,1992,0.81,46649,17556,24191,41747,9224,0,0,11639,0,175651,0,8143,0,0,0,183794,195433,y
Gates,1993,0.58,18628,6225,11727,17952,9089,0,0,557,0,54410,0,12557,0,0,0,66967,67524,y
Gates,1994,0.73,4358,1215,2196,3411,1706,0,0,815,0,21039,0,12510,0,0,0,33549,34364,y
Gates,1995,0.66,17798,2570,4611,7181,4533,0,0,1970,0,20949,0,540,0,0,0,21489,23459,y
Gates,1996,0.44,100453,43377,56621,99998,14150,0,0,413,0,189011,0,8576,58,0,0,197645,198058,y
Gates,1997,0.67,6867,3314,3184,6498,1877,0,0,742,0,11493,0,1174,0,0,0,12667,13409,y
Gates,1998,0.28,8725,3267,3981,7248,2442,0,0,408,0,3841,0,563,0,0,0,4404,4812,y
Gates,1999,0.21,4507,1350,2785,4135,1765,0,0,2508,0,37729,0,2405,0,0,0,40134,42642,y
Gates,2000,0.53,89389,48923,39724,88647,16571,0,0,624,0,87114,0,4264,0,0,0,91378,92002,y
Gates,2001,0.36,13329,4695,8226,12921,4008,0,0,315,0,43190,0,6741,0,0,0,49931,50246,y
Gates,2002,0.57,4681,829,1344,2173,1144,0,,1262,,11045,,694,,,,11739,13001,y
Gates,2003,0.49,10435,3731,6080,9811,5036,0,,213,,3861,,687,,,,4548,4761,y
Gates,2004,0.51,9921,3318,6288,9606,5484,0,17,343,,40513,,8461,0,,,48991,49334,y
Gates,2005,0.23,16412,5303,9847,15150,8850,,,180,0,14038,,871,0,0,0,14909,15089,y
Gates,2006,0.37,3071,833,2025,2858,1456,,0,978,0,24834,,13659,379,0,0,38872,39850,y
Gates,2007,0.35,2898,1128,1427,2555,1079,,0,6665,0,106618,0,1192,238,0,0,108048,114713,y
Gates,2008,0.35,15018,7247,7591,14838,1752,,0,1573,0,66746,0,10486,0,0,0,77232,78805,y
Gates,2009,0.12,10856,3997,5881,9878,5274,,0,2695,0,101156,0,18399,0,0,0,119555,122250,y
Gates,2010,0.26,22431,6954,8812,15766,5903,,0,2387,0,38011,0,4145,224,,,42380,44767,y
Gates,2011,0.3,57433,20159,35701,55860,26433,,0,1178,0,33836,0,2430,0,,,36266,37444,y
Nadina,1973,0.84,16737,6647,10073,16720,10726,0,0,146,0,67467,0,5741,0,0,0,73208,73354,y
Nadina,1974,0.88,3859,1620,2144,3764,2072,0,0,195,0,20017,0,0,0,0,0,20017,20212,y
Nadina,1975,0.78,15511,5916,9585,15501,8655,0,0,340,0,152807,0,5729,0,0,0,158536,158876,y
Nadina,1976,0.9,1713,779,886,1665,898,0,0,27,0,7247,0,0,0,0,0,7247,7274,y
Nadina,1977,0.73,16896,7229,9629,16858,10085,0,0,172,0,125303,0,6574,0,0,0,131877,132049,y
Nadina,1978,0.9,2782,1043,1541,2584,1527,0,0,83,0,28397,0,2767,0,0,0,31164,31247,y
Nadina,1979,0.61,56980,23832,33134,56966,21272,0,0,5,0,83912,0,17456,0,0,0,101368,101373,y
Nadina,1980,0.77,3104,1366,1676,3042,1603,0,0,4,0,16037,0,5331,0,0,0,21368,21372,y
Nadina,1981,0.85,18916,7666,11246,18912,11363,0,0,5,0,73214,0,3530,51,0,0,76795,76800,y
Nadina,1982,0.93,2350,905,1444,2349,1423,0,0,0,0,5364,0,1411,0,0,0,6775,6775,y
Nadina,1983,0.69,27461,11258,16201,27459,15945,0,0,32,0,138480,0,11219,0,0,0,149699,149731,y
Nadina,1984,0.79,7072,3500,3570,7070,3847,0,0,0,0,20594,0,4323,0,0,0,24917,24917,y
Nadina,1985,0.82,13807,5979,7828,13807,7731,0,0,0,0,41411,0,5442,0,0,0,46853,46853,y
Nadina,1986,0.6,3571,1474,2071,3545,2051,0,0,0,0,16080,0,4758,0,0,0,20838,20838,y
Nadina,1987,0.73,38624,19967,18657,38624,15643,0,0,16,0,170901,0,20119,0,0,0,191020,191036,y
Nadina,1988,0.73,8744,4194,4550,8744,4514,0,0,0,0,48538,0,9201,0,0,0,57739,57739,y
Nadina,1989,0.89,4940,2287,2653,4940,2653,0,0,0,0,15466,0,3412,1138,0,0,20016,20016,y
Nadina,1990,0.72,6047,2608,3425,6033,3405,0,0,0,0,14995,0,739,0,0,0,15734,15734,y
Nadina,1991,0.65,61174,27557,33617,61174,33387,0,0,112,0,47222,0,9005,0,0,0,56227,56339,y
Nadina,1992,0.83,7728,3686,4042,7728,2355,0,0,9,0,54950,0,49754,0,0,0,104704,104713,y
Nadina,1993,0.61,9595,4510,5085,9595,4797,0,0,0,0,51434,0,5268,0,0,0,56702,56702,y
Nadina,1994,0.76,2097,898,1110,2008,1077,0,0,0,0,9887,0,8471,0,0,0,18358,18358,y
Nadina,1995,0.5,24006,11813,12185,23998,8452,0,0,25,0,65492,0,0,0,0,0,65492,65517,y
Nadina,1996,0.4,38654,19408,19246,38654,18036,0,0,4,0,451557,0,95036,0,0,0,546593,546597,y
Nadina,1997,0.67,9499,6145,3354,9499,2624,0,0,0,0,2444,0,742,0,0,0,3186,3186,y
Nadina,1998,0.28,3724,1632,2073,3705,1983,0,0,9,0,3913,0,957,0,0,0,4870,4879,y
Nadina,1999,0.22,10342,5040,5298,10338,5026,0,0,0,0,11388,0,0,0,0,0,11388,11388,y
Nadina,2000,0.56,199381,89879,109502,199381,65446,0,0,0,0,233547,0,25990,0,0,0,259537,259537,y
Nadina,2001,0.44,54864,29754,25101,54855,17875,0,,,,48020,,48105,,9,,96134,96125,y
Nadina,2002,0.59,1925,881,1044,1925,1031,0,,,,5758,,422,,,,6180,6180,y
Nadina,2003,0.49,3163,1470,1693,3163,1677,0,,,,3370,,335,,,,3705,3705,y
Nadina,2004,0.52,22603,8680,13923,22603,13773,0,,32,,200535,,18897,0,,,219432,219464,y
Nadina,2005,0.24,21834,9673,12161,21834,12141,,,,0,11563,,4647,0,0,0,16210,16210,y
Nadina,2006,0.37,8655,3851,4804,8655,4487,,0,2,0,43269,,21609,0,0,0,64878,64880,y
Nadina,2007,0.45,1773,725,1016,1741,1006,,0,0,0,10345,0,1161,0,38,0,11544,11544,y
Nadina,2008,0.38,65975,29694,36281,65975,10169,,0,4,0,85924,0,5138,38,0,0,91100,91104,y
Nadina,2009,0.17,11402,6032,5368,11400,3718,,0,0,0,17152,0,4629,0,0,0,21781,21781,y
Nadina,2010,0.34,26142,10221,15921,26142,11892,,38,273,0,120606,0,77945,0,,,198588,198861,y
Nadina,2011,0.53,10060,7239,2817,10056,1195,,0,0,0,9084,0,2139,0,,,11223,11223,y
Pitt,1952,0.76,48899,25842,23057,48899,21904,0,0,0,0,39952,0,31890,0,0,336,72178,71842,y
Pitt,1953,0.81,18693,8472,10201,18673,9303,0,0,0,0,12688,0,12372,747,0,0,25807,25807,y
Pitt,1954,0.83,17624,8928,8696,17624,8332,0,0,42,0,37926,0,13126,0,0,0,51052,51094,y
Pitt,1955,0.81,17950,6138,11812,17950,11221,0,0,5,0,78394,0,85616,976,0,1946,166932,164991,y
Pitt,1956,0.73,32094,20595,11499,32094,11107,0,0,15,0,28169,0,38686,1900,0,1553,70308,68770,y
Pitt,1957,0.72,12338,6654,5681,12335,5130,0,0,0,0,3474,0,24544,1189,0,0,29207,29207,y
Pitt,1958,0.8,10385,3663,6718,10381,6658,0,0,12,0,12978,0,3157,0,0,388,16523,16147,y
Pitt,1959,0.83,15740,9554,6177,15731,6096,0,0,10,0,21800,0,39932,234,0,517,62483,61976,y
Pitt,1960,0.79,24510,11611,12899,24510,12532,0,0,0,0,5842,0,27406,29,0,37,33314,33277,y
Pitt,1961,0.76,11162,4540,6618,11158,6542,0,0,74,0,26282,0,74479,1531,0,669,102961,102366,y
Pitt,1962,0.59,16585,7753,8827,16580,8479,0,0,46,0,24085,0,32679,465,0,0,57229,57275,y
Pitt,1963,0.49,12680,6654,6026,12680,5798,0,0,68,0,88616,0,54052,199,0,0,142867,142935,y
Pitt,1964,0.7,13804,7399,6357,13756,6320,0,0,68,0,48016,0,142584,1250,0,176,192026,191918,y
Pitt,1965,0.87,6981,3515,3451,6966,3387,0,0,0,0,14943,0,24041,0,0,0,38984,38984,y
Pitt,1966,0.79,20867,10011,10831,20842,10735,0,0,65,0,24568,0,51336,1732,0,0,77636,77701,y
Pitt,1967,0.92,10300,5030,5252,10282,5241,0,0,29,0,24122,0,42747,882,0,0,67751,67780,y
Pitt,1968,0.83,16988,8761,8227,16988,8194,0,0,45,0,38212,0,67282,0,0,49,105543,105539,y
Pitt,1969,0.84,25084,13114,11959,25073,11739,0,0,0,0,9262,0,51821,0,0,0,61083,61083,y
Pitt,1970,0.86,6657,3414,3228,6642,3123,0,0,81,0,21806,0,32749,645,0,117,55317,55281,y
Pitt,1971,0.8,15469,8490,6962,15452,6696,0,0,462,0,91337,0,123848,1827,0,4236,221248,217474,y
Pitt,1972,0.84,13412,6810,6602,13412,6575,0,0,31,0,78300,0,44584,0,0,264,123148,122915,y
Pitt,1973,0.84,11928,7039,4856,11895,4713,0,0,11,0,11903,0,17262,0,0,0,29165,29176,y
Pitt,1974,0.72,20792,11681,8900,20581,8859,0,0,178,0,53388,0,78361,3311,0,707,135767,135238,y
Pitt,1975,0.68,39942,18469,21451,39920,21376,0,0,81,0,64180,0,20578,391,0,0,85149,85230,y
Pitt,1976,0.82,36530,16946,19579,36525,19475,0,0,41,0,13812,0,91485,0,0,250,105547,105338,y
Pitt,1977,0.77,13887,6021,7831,13852,7798,0,0,57,0,15331,0,18676,522,0,0,34529,34586,y
Pitt,1978,0.65,24835,10609,14177,24786,14116,0,0,0,0,10736,0,24013,105,0,124,34978,34854,y
Pitt,1979,0.74,37558,15877,21665,37542,20384,0,0,22,0,3770,0,34444,0,0,583,38797,38236,y
Pitt,1980,0.52,17135,7788,9313,17101,9191,0,0,8,0,10736,0,6169,0,0,0,16905,16913,y
Pitt,1981,0.76,25327,11355,13972,25327,13301,0,0,0,0,2416,0,31641,215,382,5616,40270,34272,y
Pitt,1982,0.71,8725,3599,5109,8708,5090,0,0,37,0,4318,0,13910,0,0,0,18228,18265,y
Pitt,1983,0.4,16858,6645,10207,16852,10093,0,0,22,0,11730,0,50301,0,0,0,62031,62053,y
Pitt,1984,0.65,15797,7014,8783,15797,8759,0,0,107,0,18612,0,56977,0,0,298,75887,75696,y
Pitt,1985,0.61,3574,1432,2128,3560,2113,0,0,26,0,6180,0,17002,0,0,0,23182,23208,y
Pitt,1986,0.19,29195,16704,12473,29177,12305,0,0,0,0,6413,3,33585,0,0,0,39998,40001,y
Pitt,1987,0.57,13662,7969,5668,13637,5533,0,0,3,0,7374,0,14591,0,387,130,22482,21968,y
Pitt,1988,0.45,37769,16657,21090,37747,19026,0,0,0,0,2587,0,58490,223,1189,0,62489,61300,y
Pitt,1989,0.75,16037,9402,6635,16037,9051,0,0,7,0,4944,0,11658,0,82,0,16684,16609,y
Pitt,1990,0.49,12207,6377,5825,12202,6037,0,0,18,0,1561,0,7538,0,0,0,9099,9117,y
Pitt,1991,0.45,22500,11633,10867,22500,10867,0,0,1,0,1710,0,32177,0,0,0,33887,33888,y
Pitt,1992,0.47,9135,4547,4582,9129,4411,0,0,0,0,29707,0,70846,0,0,0,100553,100553,y
Pitt,1993,0.64,22850,10779,12056,22835,11430,0,174,11,0,16103,0,86635,0,0,344,103256,102749,y
Pitt,1994,0.34,9501,5060,4440,9500,4087,0,0,81,0,4617,0,30016,0,0,375,35008,34714,y
Pitt,1995,0.41,5500,2887,2613,5500,3185,0,0,0,0,8821,0,44150,0,0,0,52971,52971,y
Pitt,1996,0.19,50086,29756,20325,50081,21678,0,0,18,0,21331,0,129612,0,1003,0,151946,150961,y
Pitt,1997,0.59,35830,19350,16448,35798,17239,0,0,11,0,12324,0,83927,0,0,0,96251,96262,y
Pitt,1998,0.16,76888,27753,49135,76888,49869,0,0,19,1003,33437,0,98506,356,0,0,133302,133321,y
Pitt,1999,0.08,35977,16489,19472,35961,19388,0,0,0,0,24538,0,118076,0,211,0,142825,142614,y
Pitt,2000,0.35,42649,23868,18770,42638,18581,0,0,15,0,41913,0,69360,0,0,0,111273,111288,y
Pitt,2001,0.07,131500,58001,73480,131481,74627,0,,,,7379,,47231,210,,,54820,54820,y
Pitt,2002,0.24,90280,49866,40414,90280,39138,0,,15,,24980,,44165,,,,69145,69160,y
Pitt,2003,0.37,78244,37046,41183,78229,39970,0,,,,373,,13413,,91,91,13968,13968,y
Pitt,2004,0.6,60942,26670,34272,60942,33786,0,,9,130,9201,,30713,0,,,40044,40053,y
Pitt,2005,0.19,62062,28250,33797,62047,33806,,65,,0,1726,,6609,0,148,0,8549,8549,y
Pitt,2006,0.44,38816,17276,21540,38816,21301,,0,8,254,12710,,54307,0,0,0,67271,67279,y
Pitt,2007,0.06,41838,21679,20150,41829,19935,,0,0,0,11425,0,69776,0,229,229,81660,81660,y
Pitt,2008,0.1,16921,8208,8713,16921,6348,,0,9,0,14412,0,65539,0,202,0,80153,80162,y
Pitt,2009,0.05,31042,12001,19033,31034,18838,,0,0,1604,9166,0,39967,202,0,0,50939,50939,y
Pitt,2010,0.14,16818,7264,9554,16818,8783,,458,38,404,15543,0,28122,265,174,174,45141,45179,y
Pitt,2011,0.15,56006,25207,30790,55997,30439,,0,11,0,26531,0,50181,1042,,,77754,77765,y
Harrison,1952,0.68,27009,9095,17914,27009,17215,0,18421,0,4633,0,0,0,0,0,0,23054,4633,y
Harrison,1953,0.82,21328,13169,7861,21030,7641,0,2232,0,7552,0,0,0,0,0,0,9784,7552,y
Harrison,1954,0.89,28800,11314,17486,28800,16869,0,6146,0,8651,0,0,0,0,0,0,14797,8651,y
Harrison,1955,0.89,5595,2183,3412,5595,3405,87,60115,0,80836,0,0,0,0,0,0,140951,80836,y
Harrison,1956,0.86,2586,1320,1266,2586,1266,0,87258,0,9600,0,0,114,0,0,0,96972,9714,y
Harrison,1957,0.84,3812,1969,1824,3793,1820,43,25371,0,34739,401,0,0,0,0,0,60511,35140,y
Harrison,1958,0.9,14701,8247,6454,14701,6404,107,55305,0,4480,0,0,0,0,0,0,59785,4480,y
